id,home_team,away_team,home_score,away_score,result,season,match_date,league_name,home_shots,away_shots,home_sog,away_sog,home_ppg,away_ppg,home_pim,away_pim,odds_home,odds_away,total_line,data_source,created_at,updated_at
"nhl_401559843","Edmonton Oilers","Ottawa Senators",3,1,"H","202425","2024-01-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559844","Vegas Golden Knights","New York Islanders",5,2,"H","202425","2024-01-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559845","Washington Capitals","Los Angeles Kings",4,3,"H","202425","2024-01-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559846","Chicago Blackhawks","Calgary Flames",4,3,"H","202425","2024-01-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559847","Arizona Coyotes","Winnipeg Jets",2,6,"A","202425","2024-01-08","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559848","Anaheim Ducks","Detroit Red Wings",2,3,"A","202425","2024-01-08","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559849","New York Rangers","Vancouver Canucks",3,6,"A","202425","2024-01-09","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559850","Philadelphia Flyers","Pittsburgh Penguins",1,4,"A","202425","2024-01-09","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559851","Minnesota Wild","Dallas Stars",0,4,"A","202425","2024-01-09","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559852","Colorado Avalanche","Boston Bruins",4,3,"H","202425","2024-01-09","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559853","Buffalo Sabres","Seattle Kraken",2,5,"A","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559854","Toronto Maple Leafs","San Jose Sharks",7,1,"H","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559855","Tampa Bay Lightning","Los Angeles Kings",3,2,"H","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559856","New York Islanders","Vancouver Canucks",2,5,"A","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559857","St. Louis Blues","Florida Panthers",1,5,"A","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559858","Nashville Predators","Anaheim Ducks",3,5,"A","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559859","Winnipeg Jets","Columbus Blue Jackets",5,0,"H","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559860","Chicago Blackhawks","Edmonton Oilers",1,2,"A","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559861","Calgary Flames","Ottawa Senators",6,3,"H","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559862","Arizona Coyotes","Boston Bruins",4,3,"H","202425","2024-01-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559863","Philadelphia Flyers","Montreal Canadiens",3,2,"H","202425","2024-01-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559864","Dallas Stars","Minnesota Wild",7,2,"H","202425","2024-01-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559865","Colorado Avalanche","Vegas Golden Knights",3,0,"H","202425","2024-01-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559866","Buffalo Sabres","Ottawa Senators",5,3,"H","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559867","Montreal Canadiens","San Jose Sharks",2,3,"A","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559868","Detroit Red Wings","Edmonton Oilers",2,3,"A","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559869","Tampa Bay Lightning","New Jersey Devils",4,3,"H","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559870","Florida Panthers","Los Angeles Kings",3,2,"H","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559871","Pittsburgh Penguins","Vancouver Canucks",3,4,"A","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559872","Washington Capitals","Seattle Kraken",1,4,"A","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559873","Carolina Hurricanes","Anaheim Ducks",6,3,"H","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559874","New York Islanders","Toronto Maple Leafs",4,3,"H","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559875","St. Louis Blues","New York Rangers",5,2,"H","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559876","Winnipeg Jets","Chicago Blackhawks",2,1,"H","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559877","Arizona Coyotes","Calgary Flames",2,6,"A","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559878","Vegas Golden Knights","Boston Bruins",2,1,"H","202425","2024-01-12","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559879","Dallas Stars","Nashville Predators",3,6,"A","202425","2024-01-13","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559880","Minnesota Wild","Philadelphia Flyers",3,4,"A","202425","2024-01-13","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559881","Washington Capitals","New York Rangers",3,2,"H","202425","2024-01-13","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559882","Buffalo Sabres","Vancouver Canucks",0,1,"A","202425","2024-01-13","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559883","Ottawa Senators","San Jose Sharks",5,4,"H","202425","2024-01-13","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559884","Florida Panthers","New Jersey Devils",1,4,"A","202425","2024-01-13","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559885","Toronto Maple Leafs","Colorado Avalanche",3,5,"A","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559886","Montreal Canadiens","Edmonton Oilers",1,2,"A","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559887","Detroit Red Wings","Los Angeles Kings",5,3,"H","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559888","Tampa Bay Lightning","Anaheim Ducks",5,1,"H","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559889","Carolina Hurricanes","Pittsburgh Penguins",3,2,"H","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559890","Columbus Blue Jackets","Seattle Kraken",4,7,"A","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559891","Winnipeg Jets","Philadelphia Flyers",0,2,"A","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559892","Chicago Blackhawks","Dallas Stars",1,3,"A","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559893","St. Louis Blues","Boston Bruins",3,4,"A","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559894","Nashville Predators","New York Islanders",3,1,"H","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559895","Minnesota Wild","Arizona Coyotes",0,6,"A","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559896","Vegas Golden Knights","Calgary Flames",1,3,"A","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559897","New York Rangers","Washington Capitals",2,1,"H","202425","2024-01-14","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559898","Toronto Maple Leafs","Detroit Red Wings",2,4,"A","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.086073+00:00","2026-03-27T07:03:15.086073+00:00"
"nhl_401559900","Buffalo Sabres","San Jose Sharks",3,0,"H","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559899","Boston Bruins","New Jersey Devils",3,0,"H","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559901","Florida Panthers","Anaheim Ducks",4,5,"A","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559902","Columbus Blue Jackets","Vancouver Canucks",4,3,"H","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559906","Pittsburgh Penguins","Seattle Kraken",3,0,"H","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559904","Carolina Hurricanes","Los Angeles Kings",2,5,"A","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559903","Minnesota Wild","New York Islanders",5,0,"H","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559908","Vegas Golden Knights","Nashville Predators",4,1,"H","202425","2024-01-15","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559905","Montreal Canadiens","Colorado Avalanche",4,3,"H","202425","2024-01-16","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559907","St. Louis Blues","Philadelphia Flyers",2,4,"A","202425","2024-01-16","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559909","Ottawa Senators","Colorado Avalanche",4,7,"A","202425","2024-01-17","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559910","New York Rangers","Seattle Kraken",5,2,"H","202425","2024-01-17","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559911","Washington Capitals","Anaheim Ducks",2,0,"H","202425","2024-01-17","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559912","Dallas Stars","Los Angeles Kings",5,1,"H","202425","2024-01-17","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559913","Winnipeg Jets","New York Islanders",4,2,"H","202425","2024-01-17","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559914","Chicago Blackhawks","San Jose Sharks",2,1,"H","202425","2024-01-17","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559915","Calgary Flames","Arizona Coyotes",3,2,"H","202425","2024-01-17","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559916","Edmonton Oilers","Toronto Maple Leafs",4,2,"H","202425","2024-01-17","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559917","Florida Panthers","Detroit Red Wings",2,3,"A","202425","2024-01-18","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559918","New Jersey Devils","Montreal Canadiens",2,3,"A","202425","2024-01-18","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559920","Boston Bruins","Colorado Avalanche",5,2,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559921","Ottawa Senators","Montreal Canadiens",6,2,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559922","Tampa Bay Lightning","Minnesota Wild",7,3,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559923","Philadelphia Flyers","Dallas Stars",5,1,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559924","Washington Capitals","St. Louis Blues",5,2,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401632079","Buffalo Sabres","Chicago Blackhawks",3,0,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559926","Calgary Flames","Toronto Maple Leafs",3,4,"A","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559927","Edmonton Oilers","Seattle Kraken",4,2,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559928","Los Angeles Kings","Nashville Predators",1,2,"A","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559929","Vancouver Canucks","Arizona Coyotes",2,1,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559930","Vegas Golden Knights","New York Rangers",5,1,"H","202425","2024-01-19","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559931","Florida Panthers","Minnesota Wild",4,6,"A","202425","2024-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559932","Carolina Hurricanes","Detroit Red Wings",4,2,"H","202425","2024-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559933","Columbus Blue Jackets","New Jersey Devils",1,4,"A","202425","2024-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559934","Chicago Blackhawks","New York Islanders",4,3,"H","202425","2024-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559935","Buffalo Sabres","Tampa Bay Lightning",1,3,"A","202425","2024-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559936","Philadelphia Flyers","Colorado Avalanche",4,7,"A","202425","2024-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559937","Ottawa Senators","Winnipeg Jets",1,2,"A","202425","2024-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559938","Arizona Coyotes","Nashville Predators",3,2,"H","202425","2024-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559939","Boston Bruins","Montreal Canadiens",9,4,"H","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559940","New Jersey Devils","Dallas Stars",2,6,"A","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559941","Vancouver Canucks","Toronto Maple Leafs",6,4,"H","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559942","St. Louis Blues","Washington Capitals",3,0,"H","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559943","Calgary Flames","Edmonton Oilers",1,3,"A","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559944","Vegas Golden Knights","Pittsburgh Penguins",3,2,"H","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559945","San Jose Sharks","Anaheim Ducks",5,3,"H","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559946","Los Angeles Kings","New York Rangers",2,1,"H","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559947","Philadelphia Flyers","Ottawa Senators",3,5,"A","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559949","Carolina Hurricanes","Minnesota Wild",2,5,"A","202425","2024-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559948","Detroit Red Wings","Tampa Bay Lightning",2,1,"H","202425","2024-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559950","New York Islanders","Dallas Stars",3,2,"H","202425","2024-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559951","Anaheim Ducks","New York Rangers",2,5,"A","202425","2024-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559952","Seattle Kraken","Toronto Maple Leafs",1,3,"A","202425","2024-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559953","Boston Bruins","Winnipeg Jets",4,1,"H","202425","2024-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559954","New Jersey Devils","Vegas Golden Knights",6,5,"H","202425","2024-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559955","Nashville Predators","Florida Panthers",1,4,"A","202425","2024-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559956","Arizona Coyotes","Pittsburgh Penguins",5,2,"H","202425","2024-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559957","Vancouver Canucks","Chicago Blackhawks",2,0,"H","202425","2024-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559958","Los Angeles Kings","San Jose Sharks",3,4,"A","202425","2024-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559959","Montreal Canadiens","Ottawa Senators",1,4,"A","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559960","Detroit Red Wings","Dallas Stars",4,5,"A","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559961","Philadelphia Flyers","Tampa Bay Lightning",3,6,"A","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559962","New York Islanders","Vegas Golden Knights",2,3,"A","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559963","Minnesota Wild","Washington Capitals",5,3,"H","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559964","Calgary Flames","St. Louis Blues",3,4,"A","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559965","Edmonton Oilers","Columbus Blue Jackets",4,1,"H","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559966","Anaheim Ducks","Buffalo Sabres",4,2,"H","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559967","San Jose Sharks","New York Rangers",3,2,"H","202425","2024-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559968","Toronto Maple Leafs","Winnipeg Jets",1,0,"H","202425","2024-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559969","Florida Panthers","Arizona Coyotes",6,2,"H","202425","2024-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559970","Boston Bruins","Carolina Hurricanes",2,3,"A","202425","2024-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559971","Colorado Avalanche","Washington Capitals",6,2,"H","202425","2024-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
"nhl_401559972","Vancouver Canucks","St. Louis Blues",3,4,"A","202425","2024-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:15.446724+00:00","2026-03-27T07:03:15.446724+00:00"
